price,area,area_unit,city,location,property_type,bedrooms,bathrooms,built_in_year,parking_space,servant_quarters,store_rooms,kitchens,drawing_rooms,url
95500000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_exclusive_1_kanal_modern_masterpiece_full_basement_swimming_pool_prime_dha_phase_7-52353337-1450-1.html
16000000.0,5.0,Marla,Lahore,Park Vie,House,2.0,3.0,2020.0,0.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/park_view_city_park_view_city_-_crystal_block_brand_new_5_marla_house_available_in_park_view_city-53541985-17960-1.html
27000000.0,5.0,Marla,Lahore,Dha Defe,House,3.0,4.0,2020.0,2026.0,0.0,0.0,2026.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_ultra_modern_luxury_house_for_sale_dha_phase_9_town-54031842-1452-1.html
24000000.0,5.0,Marla,Lahore,Dha Defe,House,3.0,4.0,2020.0,2.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_prime_location_5_marla_house_for_sale_in_beautiful_dha_9_town_-_top_of_the_line-53982204-1452-1.html
72500000.0,1.0,KANAL,Lahore,Dha Defe,House,4.0,4.0,2020.0,4.0,0.0,0.0,2026.0,2026.0,https://www.zameen.com/Property/dha_defence_dha_phase_8_1_kanal_brand_new_house_for_sale_in_dha_ph_8-54245866-1451-1.html
88500000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,4.0,2.0,0.0,2025.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_near_dha_raya_1_kanal_beautiful_modern_design_bungalow_for_sale_at_prime_location_of_dha-53512575-1448-1.html
190000000.0,2.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,12.0,4.0,0.0,0.0,2019.0,https://www.zameen.com/Property/dha_defence_dha_phase_1_task_est_offer_2_kanal_slightly_used_bungalow_good_location_reasonable_price_in_dha_phase_1-54036649-1442-1.html
12000000.0,2.0,Marla,Lahore,Other,House,7.0,7.0,2020.0,0.0,0.0,1.0,2.0,0.0,https://www.zameen.com/Property/lahore_tajpura_affordable_house_of_2_marla_is_available_for_sale-54244466-760-1.html
26000000.0,5.0,Marla,Lahore,Other,House,3.0,3.0,2020.0,1.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/al_hafeez_gardens_al_hafeez_garden_-_phase_5_prime_location_5_marla_spacious_house_available_in_al_hafeez_garden_-_phase_5_for_sale-54244152-18829-1.html
52500000.0,1.0,Kanal,Lahore,Other,House,4.0,5.0,2020.0,3.0,1.0,1.0,2.0,0.0,https://www.zameen.com/Property/iep_engineers_town_sector_a_iep_engineers_town_-_block_e1_prime_location_house_in_iep_engineers_town_-_block_e1_for_sale-54244810-3896-1.html
30000000.0,8.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/lahore_bahria_orchard_8_marla_elite_a-plus_quality_designer_house_for_sale_in_best_block_of_bahria_orchard_lahore-54132448-1474-1.html
24000000.0,5.0,Marla,Lahore,Other,House,5.0,5.0,2020.0,2.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/eden_eden_boulevard_5_marla_brand_new_house-53458478-8328-1.html
27000000.0,10.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,0.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/harbanspura_aamir_town_10_marla_single_storey_with_basement_house_for_sale_in_amir_town_harbanspura_lahore-49633723-3879-1.html
13000000.0,4.0,Marla,Lahore,Other,House,2.0,3.0,2020.0,1.0,0.0,0.0,0.0,1.0,https://www.zameen.com/Property/harbanspura_moeez_town_4_marla_double_storey_house_for_sale_in_moeez_town_salamat_pura_lahore-47667116-3878-1.html
8800000.0,3.0,Marla,Lahore,Other,House,3.0,4.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/lahore_manawan_3_marla_double_storey_house_for_sale_in_g_t_road_manawan_lahore-53244535-9282-1.html
32000000.0,10.0,Marla,Lahore,Formanit,House,3.0,4.0,2020.0,0.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_formanites_housing_scheme_4_beds_10_marla_double_storey_brand_new_house_for_sale_formanites_housing_scheme_lahore-51508723-1020-1.html
23000000.0,5.0,Marla,Lahore,Formanit,House,4.0,5.0,2020.0,0.0,1.0,0.0,0.0,2024.0,https://www.zameen.com/Property/formanites_housing_scheme_formanites_housing_scheme_-_block_m_5_marla_house_is_available_for_sale_in_formanites_housing_scheme_block_m_lahore-54136624-3785-1.html
170000000.0,3.0,Kanal,Lahore,Other,House,3.0,4.0,2020.0,6.0,3.0,0.0,2026.0,0.0,https://www.zameen.com/Property/lahore_valencia_housing_society_3_kanal_owner_built_modern_design_house_for_sale_in_valencia_town-54244775-373-1.html
55000000.0,10.0,Marla,Lahore,Dha Defe,House,6.0,6.0,2020.0,2.0,0.0,2025.0,2025.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_5_10-marla_house_for_sale_at_super_hot_location_near_jalal_sons_wateen_chowk-53573057-1447-1.html
34000000.0,9.0,MARLA,Lahore,Bankers Town,House,4.0,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_bankers_avenue_9_marla_brand_new_house_for_sale-53270019-8325-1.html
18500000.0,5.0,Marla,Lahore,Bahria T,House,4.0,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_5_marla_house_for_sale_in_jinnah_block_bahria_town_lahore-54240892-1804-1.html
62000000.0,9.0,Marla,Lahore,Dha Defe,House,3.0,4.0,2020.0,2.0,0.0,1.0,2.0,2.0,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_kk_find_your_ideal_house_in_lahore_under_rs_62000000-54245814-17171-1.html
31000000.0,5.0,Marla,Lahore,Raiwind,House,6.0,6.0,2020.0,0.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/raiwind_road_lake_city_5_marla_house_available_for_sale_at_hot_location_of_m-7b-53977340-1103-1.html
43000000.0,10.0,Marla,Lahore,Central,House,4.0,5.0,2020.0,3.0,1.0,0.0,2026.0,2026.0,https://www.zameen.com/Property/central_park_housing_scheme_central_park_-_block_e_10_marla_beautiful_ultra_modern_house_for_sale-53891851-3688-1.html
125000000.0,1.0,KANAL,Lahore,Raiwind,House,5.0,6.0,2020.0,24.0,2.0,1.0,2.0,0.0,https://www.zameen.com/Property/lake_city_lake_city_-_sector_m-3_1_kanal_house_with_basement_for_sale_in_lake_city-54170272-8346-1.html
46500000.0,10.0,Marla,Lahore,Dha Defe,House,6.0,7.0,2020.0,2.0,1.0,2026.0,2026.0,0.0,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_kk_10-marla_slightly_used_house_for_sale_at_hot_location_close_to_ring_road_and_gold_creast_mall-54189142-17171-1.html
46000000.0,13.0,Marla,Lahore,Other,House,4.0,5.0,2020.0,0.0,1.0,0.0,3.0,0.0,https://www.zameen.com/Property/johar_town_johar_town_phase_1_beautiful_corner_double_storey_house_on_50_feet_road_2_car_porch-54049766-3937-1.html
21000000.0,6.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,0.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/lahore_salamatpura_6_marla_double_storey_house_for_sale_in_islam_park_orange_line_station_g_t_road_lahore-53891546-4501-1.html
55500000.0,10.0,Marla,Lahore,Dha Defe,House,4.0,5.0,2020.0,3.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_10_marla_house_for_sale_in_dha_phase_7-54144931-1450-1.html
42000000.0,10.0,Marla,Lahore,Other,House,4.0,6.0,2020.0,0.0,0.0,0.0,0.0,4.0,https://www.zameen.com/Property/lahore_chaman_park_10_marla_half_triple_storey_with_basement_house_for_sale_in_chaman_park_naya_pull_canal_road_lahore-54152399-9747-1.html
21500000.0,5.0,MARLA,Lahore,Other,House,3.0,6.0,2020.0,0.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/nasheman_e_iqbal_nasheman-e-iqbal_phase_2_5_marla_brand_new_double_story_house_for_sale_in_nasheman_iqbal_phase_2_also_bank_loan_available_college_road_lahore-54219214-4071-1.html
24000000.0,5.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,1.0,0.0,0.0,2.0,1.0,https://www.zameen.com/Property/eden_boulevard_housing_scheme_eden_boulevard_-_block_c_ready_to_buy_a_prime_location_house_in_eden_boulevard_-_block_c_lahore-54244750-12450-1.html
29000000.0,10.0,Marla,Lahore,Bahria T,House,3.0,4.0,2020.0,0.0,1.0,0.0,0.0,2026.0,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_10_marla_residential_house_for_sale_in_jasmine_block_with_gas_nearby_commercial_market_school_mosque_and_health_care_canter-54122762-1786-1.html
83000000.0,20.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,4.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/askari_askari_11_20_marla_house_for_sale_in_askari_11_lahore-54216572-1503-1.html
47500000.0,10.0,Marla,Lahore,Other,House,4.0,5.0,2020.0,2.0,1.0,1.0,1.0,1.0,https://www.zameen.com/Property/askari_askari_11_house_sized_10_marla_is_available_for_sale_in_askari_11-54216569-1503-1.html
18000000.0,5.0,MARLA,Lahore,Other,House,3.0,3.0,2020.0,0.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_2_5_marla_house_for_sale-51217776-4506-1.html
45000000.0,10.0,Marla,Lahore,Bahria T,House,4.0,6.0,2020.0,2.0,1.0,0.0,0.0,2025.0,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_b_10_marla_ultra_advance_modern_smart_features_designer_brand_new_house_available_for_sale_meeting_with_direct_owner-53975485-1813-1.html
135000000.0,1.0,Kanal,Lahore,Other,House,5.0,6.0,2020.0,0.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/model_town_model_town_-_block_g_one_kanal_like_brand_new_fully_furnished_house_available_for_sale_straight_road_43_feet_front-54198519-1553-1.html
17000000.0,3.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,0.0,0.0,0.0,3.0,3.0,https://www.zameen.com/Property/marghzar_officers_colony_80_feet_road_a_palatial_residence_for_sale_in_80_feet_road_lahore-54229738-22585-1.html
42000000.0,10.0,Marla,Lahore,Other,House,4.0,4.0,2020.0,5.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/lahore_punjab_coop_housing_society_corner_property_for_sale_in_punjab_coop_housing_society_punjab_coop_housing_society_is_available_under_rs_42000000-54239789-456-1.html
21900000.0,5.0,Marla,Lahore,Dha Defe,House,5.0,6.0,2020.0,2.0,1.0,2026.0,2026.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_5-marla_house_for_sale_at_hot_location_near_park_commercial-54239399-1452-1.html
46500000.0,10.0,Marla,Lahore,Dha Defe,House,3.0,4.0,2020.0,2.0,2.0,2026.0,2026.0,0.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_10-marla_luxury_modern_house_for_sale_at_top_location_near_park_commercial_and_mosque-54152261-407-1.html
25000000.0,5.0,Marla,Lahore,Dha Defe,House,4.0,5.0,2020.0,1.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_a_home_that_defines_modern_luxury_elegant_5_marla_house_in_dha_phase_6_lahore-54247605-1448-1.html
23500000.0,5.0,Marla,Lahore,Dha Defe,House,3.0,4.0,2020.0,2.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_luxury_redefined_ultra-modern_fully_designer_5_marla_house_in_dha_phase_9_town_lahore-54082825-1452-1.html
55000000.0,10.0,Marla,Lahore,Dha Defe,House,3.0,4.0,2020.0,3.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_5_original_pictures_premium_10_marla_house_for_sale_in_dha_phase_5_lahore_prime_location-54055134-1447-1.html
24500000.0,5.0,Marla,Lahore,Dha Defe,House,4.0,5.0,2020.0,1.0,1.0,1.0,1.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_hall_in_basement_designer_villa-52714314-1450-1.html
24500000.0,5.0,Marla,Lahore,Dha Defe,House,3.0,4.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_100_org_add_5_marla_house_for_sale_in_dha_near_park_mosque_prime_location-52818008-1452-1.html
21500000.0,5.0,Marla,Lahore,Formanit,House,3.0,4.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/formanites_housing_scheme_formanities_housing_scheme_-_block_mm_prime_location_5_marla_house_is_available_in_formanities_housing_scheme_-_block_mm-54136644-20931-1.html
22500000.0,5.0,Marla,Lahore,Formanit,House,4.0,5.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_formanites_housing_scheme_prime_location_house_for_sale_in_formanites_housing_scheme-54136646-1020-1.html
20000000.0,5.0,Marla,Lahore,Formanit,House,3.0,4.0,2020.0,3.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_formanites_housing_scheme_3_beds_5_marla_double_storey_brand_new_house_for_sale_formanites_housing_scheme_lahore-54136672-1020-1.html
17000000.0,5.0,Marla,Lahore,Formanit,House,3.0,4.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_formanites_housing_scheme_3_beds_5_marla_double_storey_brand_new_house_for_sale_formanites_housing_scheme_lahore-54136676-1020-1.html
13000000.0,3.0,Marla,Lahore,Formanit,House,3.0,4.0,2020.0,0.0,0.0,0.0,1.0,0.0,https://www.zameen.com/Property/formanites_housing_scheme_formanities_housing_scheme_-_block_y_3_marla_house_is_available_for_sale_in_formanites_housing_scheme_block_y_lahore-54213824-20933-1.html
19000000.0,5.0,Marla,Lahore,Formanit,House,3.0,3.0,2020.0,4.0,2.0,1.0,1.0,0.0,https://www.zameen.com/Property/lahore_formanites_housing_scheme_5_marla_house_opposite_dha_phase_5_extension_m_block_house_for_sale-50039219-1020-1.html
22500000.0,5.0,Marla,Lahore,Formanit,House,4.0,5.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/formanites_housing_scheme_formanities_housing_scheme_-_block_mm_stunning_and_affordable_prime_location_house_available_for_sale_in_formanites_housing_scheme_-_block_mm-51434279-20931-1.html
65000000.0,1.0,KANAL,Lahore,Other,House,5.0,6.0,2020.0,4.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_valencia_housing_society_1_kanal_brand_new_ultra_modern_design_house_for_sale-54234415-373-1.html
75500000.0,1.0,KANAL,Lahore,Dha Defe,House,6.0,6.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_u_1_kanal_most_elegant_modern_design_luxury_fully_furnished_bungalow_for_sale-53577557-1628-1.html
87000000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_e_1_kanal_brand_new_beautiful_design_bungalow_for_sale_prime_location_of_dha-51777533-1614-1.html
60000000.0,12.0,Marla,Lahore,Raiwind,House,5.0,5.0,2020.0,0.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/raiwind_road_lake_city_12_marla_brand_new_house_for_sale_in_lake_city_raiwind_road_lahore-53952241-1103-1.html
98500000.0,1.0,Kanal,Lahore,Dha Defe,House,6.0,6.0,2020.0,0.0,3.0,0.0,2026.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_8_1_kanal_ultra-modern_mansion_on_100_feet_road_with_cinema_with_rooftop_garden_solar_private_office_a_rare_gem_in_the_current_market-54174372-1451-1.html
10900000.0,3.0,Marla,Lahore,Raiwind,House,5.0,6.0,2020.0,0.0,1.0,0.0,0.0,2025.0,https://www.zameen.com/Property/al_kabir_town_al-kabir_town_-_phase_2_3_marla_brand_new_house_for_sale_in_al-kabir_town_phase_2-53168982-11704-1.html
22000000.0,5.0,Marla,Lahore,Dha Defe,House,3.0,4.0,2020.0,0.0,0.0,2026.0,2026.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_outstanding_5_marla_property_in_dha_phase_9_town_perfect_blend_of_comfort_investment_value-54147668-1452-1.html
77500000.0,1.0,Kanal,Lahore,Dha Defe,House,3.0,4.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_fully_furnished_luxury_house_for_sale_dha_phase_6_lahore-53629051-1448-1.html
21500000.0,5.0,Marla,Lahore,Park Vie,House,5.0,6.0,2020.0,1.0,0.0,1.0,2.0,0.0,https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_overseas_house_for_sale_is_readily_available_in_prime_location_of_park_view_city_-_tulip_overseas-54244739-13754-1.html
27000000.0,5.0,Marla,Lahore,Park Vie,House,4.0,5.0,2020.0,1.0,0.0,1.0,2.0,0.0,https://www.zameen.com/Property/park_view_city_park_view_city_-_executive_block_5_marla_house_in_park_view_city_-_executive_block_is_available_for_sale-54244735-17598-1.html
82500000.0,1.0,KANAL,Lahore,Dha Defe,House,4.0,5.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_unmatched_luxury_1_kanal_high-end_home_in_dha_lahore-53831621-1448-1.html
78500000.0,1.0,Kanal,Lahore,Dha Defe,House,5.0,6.0,2020.0,4.0,2.0,0.0,0.0,2026.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_original_deal_call_anytime_hot_deal_1_kanal_budget_house_for_sale_in_prime_dha_location-53825577-1632-1.html
43000000.0,10.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,2.0,2020.0,2020.0,2020.0,2020.0,https://www.zameen.com/Property/lahore_lake_city_meadows_looking_for_a_prime_location_house_in_lake_city_meadows-54239382-487-1.html
8750000.0,4.0,Marla,Lahore,Other,House,4.0,6.0,2020.0,8.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_johar_town_4_marla_brand_new_luxury_townhouse_for_sale_in_johar_town_union_town_lahore-54218909-93-1.html
73000000.0,1.0,Kanal,Lahore,Dha Defe,House,2.0,2.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_premium_designer_house_in_dha_phase_7_lahore_luxury_living_redefined-54223711-1450-1.html
23000000.0,5.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,1.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/pak_arab_housing_society_phase_1_pak_arab_society_phase_1_-_block_c_looking_for_a_prime_location_house_in_lahore-54244660-4110-1.html
22800000.0,5.0,Marla,Lahore,Raiwind,House,3.0,4.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/raiwind_road_lake_city_5_marla_brand_new_house_available_for_sale_in_lake_city_lahore-54180680-1103-1.html
67500000.0,1.0,Kanal,Lahore,Dha Defe,House,4.0,4.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_fully_furnished_1_kanal_super_luxury_architectural_designer_bungalow_for_sale_dha_phase_7_prime_block-53610607-1450-1.html
31500000.0,12.5,Marla,Lahore,Other,House,5.0,6.0,2020.0,4.0,3.0,0.0,0.0,4.0,https://www.zameen.com/Property/paf_colony_paf_colony_-_block_a_12_5_marla_spacious_house_for_sale_in_paf_colony_-_single_story-53312492-17646-1.html
41000000.0,10.0,Marla,Lahore,Other,House,3.0,4.0,2020.0,2.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50697267-1014-1.html
34400000.0,11.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,4.0,2.0,0.0,0.0,2025.0,https://www.zameen.com/Property/lahore_jubilee_town_11_marla_owner_build_home_for_sale-54121605-766-1.html
47500000.0,10.0,Marla,Lahore,Dha Defe,House,6.0,7.0,2020.0,2.0,2.0,0.0,2.0,2.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_designer_masterpiece_villa_dha_phase_7_fully_owner-built_basement_servant_designer_finish_hot_deal-53434347-1450-1.html
46500000.0,10.0,Marla,Lahore,Dha Defe,House,4.0,7.0,2020.0,2.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_8_most_reasonable_price_modern_villa-52884235-1451-1.html
9000000.0,3.0,Marla,Lahore,Other,"is up for sale, so what are you waiting for. You won't find a better price than the current Rs. 9000000 for these kind of properties. The House is a truly well-thought out property, best for those with a fine taste in architectures. Properties in this locality are a total bargain, which is a plus. You can read the property features below. The house features a spacious and well-designed drawing room. The House premises remains well-guarded round-the-clock with an expert security team. You can conveniently direct your guests to the powder room. Enjoy the convenience and comfort of broadband internet access. The House remains pleasant during summers as well with double glazed windows. A mosque is located within the society. The property comes with a beautifully designed dining room, adding to its luxury. Fill the web form and we'll reach out to you as soon as possible. Read More Amenities Main Features Parking Spaces: 1 Double Glazed Windows Rooms Bedrooms: 3 Bathrooms: 4 Drawing Room Dining Room Kitchens: 2 Powder Room Store Rooms: 1 Business and Communication View More Location & Nearby AL HARAM GARDEN - BLOCK A MAPNEARBY More Lahore Maps Tap to View Society Maps Find out the location of the property on an interactive society map Home Finance Calculate and view the monthly mortgage on this house Conventional Interest Plan Ghar Sahulat Scheme Employment Status Salaried Property Price PKR Loan Period Years Down Payment % PKR Interest Rate % DISCLAIMER: Interest rates may vary from the value shown on Zameen.com. Actual interest rate prevalent as per bank’s policy will be applicable at the time of application. Monthly Payment PKR 89 Thousand Bank Finance Amount PKR 63 Lakh Payment Breakdown Interest Principal APPLY FOR LOAN Price Index Trends - Most Searched Locations in Al Haram Garden RANKLOCALITYPERCENTAGE OF TOTAL SEARCHES (%)PERFORMANCE 1Al Haram Garden - Block A50.9 No Change 2Al Haram Garden - Block B27.6 No Change 3Al Haram Garden - Block D12.7 No Change 4Al Haram Garden - Block C5.8 New Entry 5Al Haram Garden - Block A Commercial2.9 -1 Apr 2026Mar 2026Feb 2026Jan 2026Dec 2025Nov 2025Oct 2025Sept 2025Aug 2025Jul 2025Jun 2025May 2025 Safety Tips for Property Transactions For your safety and protection when buying, selling, or renting property through Zameen, please follow these important guidelines: Always meet in a safe, public location—preferably during daylight hours. Locations such as cafes, commercial plazas, outside bank branches or in an office of a real estate agency are ideal. Do not make any payment before proper verification of the property, completion of all legal formalities, and due diligence with the respective authorities. Inspect the property thoroughly and ensure all details match what’s listed in the advertisement. Read More PKR 90 Lakh WhatsApp Call NAME* EMAIL* PHONE* MESSAGE* I would like to inquire about your property Zameen - ID54248955. Please contact me at your earliest convenience. I am a: Buyer/Tenant Agent Other Keep me informed about similar properties. SEND EMAIL LATIF REAL ESTATE Abdul latif AGENCY PROFILE USEFUL LINKS Property for sale in Lahore Property for sale in Al Haram Garden Property for sale in Al Haram Garden - Block A 3 Marla Houses for sale in Lahore 3 Marla Houses for sale in Al Haram Garden 3 Marla Houses for sale in Al Haram Garden - Block A Report this property Similar Houses around Al Haram Garden - Block A SUPER HOT 15 Added: 1 week ago PKR 1.4 Crore Al Haram Garden - Block A, Al Haram Garden 4 4 5 Marla EMAIL CALL SUPER HOT 18 Added: 3 weeks ago PKR 1.45 Crore Al Haram Garden - Block A, Al Haram Garden 3 3 5 Marla EMAIL CALL HOT TITANIUM 10 Verified Added: 1 day ago PKR 1.4 Crore Al Haram Garden - Block A, Al Haram Garden 3 3 5 Marla EMAIL CALL HOT 6 Added: 1 week ago PKR 1.3 Crore Al Haram Garden - Block A, Al Haram Garden 3 3 5 Marla EMAIL CALL Similar Houses by Latif Real Estate 26 Verified Added: 1 hour ago PKR 90 Lakh Al Haram Garden, Lahore 3 3 3 Marla EMAIL CALL 23 Verified Added: 1 hour ago PKR 90 Lakh Al Haram Garden - Block B, Al Haram Garden 3 4 3 Marla EMAIL CALL Our Home Partners Company About Us Contact Us Jobs Help & Support Advertise On Zameen Terms Of Use Connect Blog News Forum Expo Real Estate Agents Add Property Head Office Pearl One, 94-B/I, MM Alam Road, Gulberg III, Lahore, Pakistan 0800-ZAMEEN (92633) Monday To Sunday 9AM To 6PM Email Us Roshan Digital Account ROSHAN DIGITAL ACCOUNT Get Connected © Copyright 2007 - 2026 Zameen.com. All Rights Reserved TOP",4.0,7.0,2020.0,1.0,0.0,1.0,2.0,0.0,https://www.zameen.com/Property/al_haram_garden_al_haram_garden_-_block_a_this_is_your_chance_to_buy_house_in_al_haram_garden_-_block_a-54248955-15995-1.html
